zipcode18,hsanum,hsacity,hsastate,hrrnum,hrrcity,hrrstate
37918,44043,Knoxville,TN,377,Knoxville,TN
37919,44043,Knoxville,TN,377,Knoxville,TN
37920,44043,Knoxville,TN,377,Knoxville,TN
37921,44043,Knoxville,TN,377,Knoxville,TN
37922,44043,Knoxville,TN,377,Knoxville,TN
37923,44043,Knoxville,TN,377,Knoxville,TN
37924,44043,Knoxville,TN,377,Knoxville,TN
37927,44043,Knoxville,TN,377,Knoxville,TN
37928,44043,Knoxville,TN,377,Knoxville,TN
37929,44043,Knoxville,TN,377,Knoxville,TN
37930,44043,Knoxville,TN,377,Knoxville,TN
37931,44043,Knoxville,TN,377,Knoxville,TN
37932,44043,Knoxville,TN,377,Knoxville,TN
37933,44043,Knoxville,TN,377,Knoxville,TN
37934,44043,Knoxville,TN,377,Knoxville,TN
37938,44043,Knoxville,TN,377,Knoxville,TN
37939,44043,Knoxville,TN,377,Knoxville,TN
37940,44043,Knoxville,TN,377,Knoxville,TN
37950,44043,Knoxville,TN,377,Knoxville,TN
37995,44043,Knoxville,TN,377,Knoxville,TN
37996,44043,Knoxville,TN,377,Knoxville,TN
37997,44043,Knoxville,TN,377,Knoxville,TN
37998,44043,Knoxville,TN,377,Knoxville,TN
38001,44037,Jackson,TN,374,Jackson,TN
38002,44059,Memphis,TN,379,Memphis,TN
38004,44059,Memphis,TN,379,Memphis,TN
38006,44037,Jackson,TN,374,Jackson,TN
38007,44020,Dyersburg,TN,379,Memphis,TN
38008,44037,Jackson,TN,374,Jackson,TN
38010,44059,Memphis,TN,379,Memphis,TN
38011,44059,Memphis,TN,379,Memphis,TN
38012,44004,Brownsville,TN,379,Memphis,TN
38014,44059,Memphis,TN,379,Memphis,TN
38015,44015,Covington,TN,379,Memphis,TN
38016,44059,Memphis,TN,379,Memphis,TN
38017,44059,Memphis,TN,379,Memphis,TN
38018,44059,Memphis,TN,379,Memphis,TN
38019,44015,Covington,TN,379,Memphis,TN
38021,44037,Jackson,TN,374,Jackson,TN
38023,44059,Memphis,TN,379,Memphis,TN
38024,44020,Dyersburg,TN,379,Memphis,TN
38025,44020,Dyersburg,TN,379,Memphis,TN
38027,44059,Memphis,TN,379,Memphis,TN
38028,44059,Memphis,TN,379,Memphis,TN
38029,44059,Memphis,TN,379,Memphis,TN
38030,44020,Dyersburg,TN,379,Memphis,TN
38034,44037,Jackson,TN,374,Jackson,TN
38036,44059,Memphis,TN,379,Memphis,TN
38037,44004,Brownsville,TN,379,Memphis,TN
38039,44059,Memphis,TN,379,Memphis,TN
38040,44072,Ripley,TN,379,Memphis,TN
38041,44059,Memphis,TN,379,Memphis,TN
38042,44059,Memphis,TN,379,Memphis,TN
38044,44037,Jackson,TN,374,Jackson,TN
38045,44059,Memphis,TN,379,Memphis,TN
38046,44059,Memphis,TN,379,Memphis,TN
38047,44020,Dyersburg,TN,379,Memphis,TN
38048,44059,Memphis,TN,379,Memphis,TN
38049,44059,Memphis,TN,379,Memphis,TN
38050,44037,Jackson,TN,374,Jackson,TN
38052,44059,Memphis,TN,379,Memphis,TN
38053,44059,Memphis,TN,379,Memphis,TN
38054,44059,Memphis,TN,379,Memphis,TN
38055,44059,Memphis,TN,379,Memphis,TN
38057,44059,Memphis,TN,379,Memphis,TN
38058,44059,Memphis,TN,379,Memphis,TN
38059,44020,Dyersburg,TN,379,Memphis,TN
38060,44059,Memphis,TN,379,Memphis,TN
38061,44059,Memphis,TN,379,Memphis,TN
38063,44072,Ripley,TN,379,Memphis,TN
38066,44059,Memphis,TN,379,Memphis,TN
38067,44059,Memphis,TN,379,Memphis,TN
38068,44059,Memphis,TN,379,Memphis,TN
38069,44004,Brownsville,TN,379,Memphis,TN
38070,44020,Dyersburg,TN,379,Memphis,TN
38071,44059,Memphis,TN,379,Memphis,TN
38075,44059,Memphis,TN,379,Memphis,TN
38076,44059,Memphis,TN,379,Memphis,TN
38077,44020,Dyersburg,TN,379,Memphis,TN
38079,44089,Union City,TN,379,Memphis,TN
38080,44020,Dyersburg,TN,379,Memphis,TN
38083,44059,Memphis,TN,379,Memphis,TN
38088,44059,Memphis,TN,379,Memphis,TN
38101,44059,Memphis,TN,379,Memphis,TN
38103,44059,Memphis,TN,379,Memphis,TN
38104,44059,Memphis,TN,379,Memphis,TN
38105,44059,Memphis,TN,379,Memphis,TN
38106,44059,Memphis,TN,379,Memphis,TN
38107,44059,Memphis,TN,379,Memphis,TN
38108,44059,Memphis,TN,379,Memphis,TN
38109,44059,Memphis,TN,379,Memphis,TN
38111,44059,Memphis,TN,379,Memphis,TN
38112,44059,Memphis,TN,379,Memphis,TN
38113,44059,Memphis,TN,379,Memphis,TN
38114,44059,Memphis,TN,379,Memphis,TN
38115,44059,Memphis,TN,379,Memphis,TN
38116,44059,Memphis,TN,379,Memphis,TN
38117,44059,Memphis,TN,379,Memphis,TN
38118,44059,Memphis,TN,379,Memphis,TN
38119,44059,Memphis,TN,379,Memphis,TN
38120,44059,Memphis,TN,379,Memphis,TN
38122,44059,Memphis,TN,379,Memphis,TN
38124,44059,Memphis,TN,379,Memphis,TN
38125,44059,Memphis,TN,379,Memphis,TN
38126,44059,Memphis,TN,379,Memphis,TN
38127,44059,Memphis,TN,379,Memphis,TN
38128,44059,Memphis,TN,379,Memphis,TN
38130,44059,Memphis,TN,379,Memphis,TN
38131,44059,Memphis,TN,379,Memphis,TN
38132,44059,Memphis,TN,379,Memphis,TN
38133,44059,Memphis,TN,379,Memphis,TN
38134,44059,Memphis,TN,379,Memphis,TN
38135,44059,Memphis,TN,379,Memphis,TN
38136,44059,Memphis,TN,379,Memphis,TN
38137,44059,Memphis,TN,379,Memphis,TN
38138,44059,Memphis,TN,379,Memphis,TN
38139,44059,Memphis,TN,379,Memphis,TN
38141,44059,Memphis,TN,379,Memphis,TN
38145,44059,Memphis,TN,379,Memphis,TN
38148,44059,Memphis,TN,379,Memphis,TN
38150,44059,Memphis,TN,379,Memphis,TN
38151,44059,Memphis,TN,379,Memphis,TN
38152,44059,Memphis,TN,379,Memphis,TN
38157,44059,Memphis,TN,379,Memphis,TN
38159,44059,Memphis,TN,379,Memphis,TN
38161,44059,Memphis,TN,379,Memphis,TN
38163,44059,Memphis,TN,379,Memphis,TN
38166,44059,Memphis,TN,379,Memphis,TN
38167,44059,Memphis,TN,379,Memphis,TN
38168,44059,Memphis,TN,379,Memphis,TN
38173,44059,Memphis,TN,379,Memphis,TN
38174,44059,Memphis,TN,379,Memphis,TN
38175,44059,Memphis,TN,379,Memphis,TN
38177,44059,Memphis,TN,379,Memphis,TN
38181,44059,Memphis,TN,379,Memphis,TN
38182,44059,Memphis,TN,379,Memphis,TN
38183,44059,Memphis,TN,379,Memphis,TN
38184,44059,Memphis,TN,379,Memphis,TN
38186,44059,Memphis,TN,379,Memphis,TN
38187,44059,Memphis,TN,379,Memphis,TN
38188,44059,Memphis,TN,379,Memphis,TN
38190,44059,Memphis,TN,379,Memphis,TN
38193,44059,Memphis,TN,379,Memphis,TN
38194,44059,Memphis,TN,379,Memphis,TN
38197,44059,Memphis,TN,379,Memphis,TN
38201,44057,McKenzie,TN,374,Jackson,TN
38220,44037,Jackson,TN,374,Jackson,TN
38221,44067,Paris,TN,374,Jackson,TN
38222,44067,Paris,TN,374,Jackson,TN
38223,44067,Paris,TN,374,Jackson,TN
38224,44067,Paris,TN,374,Jackson,TN
38225,44055,Martin,TN,374,Jackson,TN
38226,44055,Martin,TN,374,Jackson,TN
38229,44057,McKenzie,TN,374,Jackson,TN
38230,44055,Martin,TN,374,Jackson,TN
38231,44067,Paris,TN,374,Jackson,TN
38232,44089,Union City,TN,379,Memphis,TN
38233,44089,Union City,TN,379,Memphis,TN
38235,44037,Jackson,TN,374,Jackson,TN
38236,44067,Paris,TN,374,Jackson,TN
38237,44055,Martin,TN,374,Jackson,TN
38238,44055,Martin,TN,374,Jackson,TN
38240,44089,Union City,TN,379,Memphis,TN
38241,44055,Martin,TN,374,Jackson,TN
38242,44067,Paris,TN,374,Jackson,TN
38251,18063,Murray,KY,208,Paducah,KY
38253,44089,Union City,TN,379,Memphis,TN
38254,44089,Union City,TN,379,Memphis,TN
38255,44055,Martin,TN,374,Jackson,TN
38256,44067,Paris,TN,374,Jackson,TN
38257,18025,Fulton,KY,208,Paducah,KY
38258,44036,Huntingdon,TN,374,Jackson,TN
38259,44089,Union City,TN,379,Memphis,TN
38260,44089,Union City,TN,379,Memphis,TN
38261,44089,Union City,TN,379,Memphis,TN
38271,44089,Union City,TN,379,Memphis,TN
38281,44089,Union City,TN,379,Memphis,TN
38301,44037,Jackson,TN,374,Jackson,TN
38302,44037,Jackson,TN,374,Jackson,TN
38303,44037,Jackson,TN,374,Jackson,TN
38305,44037,Jackson,TN,374,Jackson,TN
38308,44037,Jackson,TN,374,Jackson,TN
38310,44076,Selmer,TN,379,Memphis,TN
38311,44068,Parsons,TN,374,Jackson,TN
38313,44037,Jackson,TN,374,Jackson,TN
38314,44037,Jackson,TN,374,Jackson,TN
38315,44037,Jackson,TN,374,Jackson,TN
38316,44037,Jackson,TN,374,Jackson,TN
38317,44036,Huntingdon,TN,374,Jackson,TN
38318,44036,Huntingdon,TN,374,Jackson,TN
38320,44005,Camden,TN,380,Nashville,TN
38321,44036,Huntingdon,TN,374,Jackson,TN
38324,44036,Huntingdon,TN,374,Jackson,TN
38326,44075,Savannah,TN,379,Memphis,TN
38327,44075,Savannah,TN,379,Memphis,TN
38328,44068,Parsons,TN,374,Jackson,TN
38329,44068,Parsons,TN,374,Jackson,TN
38330,44037,Jackson,TN,374,Jackson,TN
38331,44037,Jackson,TN,374,Jackson,TN
38332,44037,Jackson,TN,374,Jackson,TN
38333,44005,Camden,TN,380,Nashville,TN
38334,44037,Jackson,TN,374,Jackson,TN
38336,44037,Jackson,TN,374,Jackson,TN
38337,44037,Jackson,TN,374,Jackson,TN
38338,44037,Jackson,TN,374,Jackson,TN
38339,25022,Corinth,MS,379,Memphis,TN
38340,44037,Jackson,TN,374,Jackson,TN
38341,44005,Camden,TN,380,Nashville,TN
38342,44036,Huntingdon,TN,374,Jackson,TN
38343,44037,Jackson,TN,374,Jackson,TN
38344,44036,Huntingdon,TN,374,Jackson,TN
38345,44049,Lexington,TN,374,Jackson,TN
38346,44037,Jackson,TN,374,Jackson,TN
38347,44037,Jackson,TN,374,Jackson,TN
38348,44037,Jackson,TN,374,Jackson,TN
38351,44049,Lexington,TN,374,Jackson,TN
38352,44049,Lexington,TN,374,Jackson,TN
38355,44037,Jackson,TN,374,Jackson,TN
38356,44037,Jackson,TN,374,Jackson,TN
38357,25022,Corinth,MS,379,Memphis,TN
38358,44060,Milan,TN,374,Jackson,TN
38359,44037,Jackson,TN,374,Jackson,TN
38361,44075,Savannah,TN,379,Memphis,TN
38362,44037,Jackson,TN,374,Jackson,TN
38363,44068,Parsons,TN,374,Jackson,TN
38365,44075,Savannah,TN,379,Memphis,TN
38366,44037,Jackson,TN,374,Jackson,TN
38367,25022,Corinth,MS,379,Memphis,TN
38368,44037,Jackson,TN,374,Jackson,TN
38369,44037,Jackson,TN,374,Jackson,TN
38370,44075,Savannah,TN,379,Memphis,TN
38371,44037,Jackson,TN,374,Jackson,TN
38372,44075,Savannah,TN,379,Memphis,TN
38374,44068,Parsons,TN,374,Jackson,TN
38375,44076,Selmer,TN,379,Memphis,TN
38376,44076,Selmer,TN,379,Memphis,TN
38377,44037,Jackson,TN,374,Jackson,TN
38378,44037,Jackson,TN,374,Jackson,TN
38379,44076,Selmer,TN,379,Memphis,TN
38380,44068,Parsons,TN,374,Jackson,TN
38381,44037,Jackson,TN,374,Jackson,TN
38382,44037,Jackson,TN,374,Jackson,TN
38387,44036,Huntingdon,TN,374,Jackson,TN
38388,44049,Lexington,TN,374,Jackson,TN
38389,44037,Jackson,TN,374,Jackson,TN
38390,44036,Huntingdon,TN,374,Jackson,TN
38391,44037,Jackson,TN,374,Jackson,TN
38392,44037,Jackson,TN,374,Jackson,TN
38393,25022,Corinth,MS,379,Memphis,TN
38401,44012,Columbia,TN,380,Nashville,TN
38402,44012,Columbia,TN,380,Nashville,TN
38425,44050,Linden,TN,380,Nashville,TN
38449,1051,Huntsville,AL,5,Huntsville,AL
38450,44091,Waynesboro,TN,380,Nashville,TN
38451,44012,Columbia,TN,380,Nashville,TN
38452,1036,Florence,AL,1,Birmingham,AL
38453,44025,Fayetteville,TN,5,Huntsville,AL
38454,44012,Columbia,TN,380,Nashville,TN
38455,1051,Huntsville,AL,5,Huntsville,AL
38456,44046,Lawrenceburg,TN,380,Nashville,TN
38457,44046,Lawrenceburg,TN,380,Nashville,TN
38459,44025,Fayetteville,TN,5,Huntsville,AL
38460,44071,Pulaski,TN,380,Nashville,TN
38461,44012,Columbia,TN,380,Nashville,TN
38462,44012,Columbia,TN,380,Nashville,TN
38463,1036,Florence,AL,1,Birmingham,AL
38464,44046,Lawrenceburg,TN,380,Nashville,TN
38468,44046,Lawrenceburg,TN,380,Nashville,TN
38469,44046,Lawrenceburg,TN,380,Nashville,TN
38471,1036,Florence,AL,1,Birmingham,AL
38472,44012,Columbia,TN,380,Nashville,TN
38473,44071,Pulaski,TN,380,Nashville,TN
38474,44012,Columbia,TN,380,Nashville,TN
38475,44075,Savannah,TN,379,Memphis,TN
38476,44012,Columbia,TN,380,Nashville,TN
38477,44071,Pulaski,TN,380,Nashville,TN
38478,44071,Pulaski,TN,380,Nashville,TN
38481,1036,Florence,AL,1,Birmingham,AL
38482,44012,Columbia,TN,380,Nashville,TN
38483,44012,Columbia,TN,380,Nashville,TN
38485,44091,Waynesboro,TN,380,Nashville,TN
38486,44046,Lawrenceburg,TN,380,Nashville,TN
38487,44012,Columbia,TN,380,Nashville,TN
38488,1051,Huntsville,AL,5,Huntsville,AL
38501,44013,Cookeville,TN,380,Nashville,TN
38502,44013,Cookeville,TN,380,Nashville,TN
38503,44013,Cookeville,TN,380,Nashville,TN
38504,44038,Jamestown,TN,380,Nashville,TN
38505,44013,Cookeville,TN,380,Nashville,TN
38506,44013,Cookeville,TN,380,Nashville,TN
38541,44051,Livingston,TN,380,Nashville,TN
38542,44051,Livingston,TN,380,Nashville,TN
38543,44051,Livingston,TN,380,Nashville,TN
38544,44013,Cookeville,TN,380,Nashville,TN
38545,44013,Cookeville,TN,380,Nashville,TN
38547,44006,Carthage,TN,380,Nashville,TN
38548,44006,Carthage,TN,380,Nashville,TN
38549,44051,Livingston,TN,380,Nashville,TN
38550,44058,McMinnville,TN,380,Nashville,TN
38551,44007,Celina,TN,380,Nashville,TN
38552,44006,Carthage,TN,380,Nashville,TN
38553,44016,Crossville,TN,380,Nashville,TN
38554,44051,Livingston,TN,380,Nashville,TN
38555,44016,Crossville,TN,380,Nashville,TN
38556,44038,Jamestown,TN,380,Nashville,TN
38557,44016,Crossville,TN,380,Nashville,TN
38558,44016,Crossville,TN,380,Nashville,TN
38559,44083,Sparta,TN,380,Nashville,TN
38560,44006,Carthage,TN,380,Nashville,TN
38562,44027,Gainesboro,TN,380,Nashville,TN
38563,44006,Carthage,TN,380,Nashville,TN
38564,44027,Gainesboro,TN,380,Nashville,TN
38565,44038,Jamestown,TN,380,Nashville,TN
38567,44006,Carthage,TN,380,Nashville,TN
38568,44051,Livingston,TN,380,Nashville,TN
38569,44006,Carthage,TN,380,Nashville,TN
38570,44051,Livingston,TN,380,Nashville,TN
38571,44016,Crossville,TN,380,Nashville,TN
38572,44016,Crossville,TN,380,Nashville,TN
38573,44051,Livingston,TN,380,Nashville,TN
38574,44016,Crossville,TN,380,Nashville,TN
38575,44027,Gainesboro,TN,380,Nashville,TN
38577,44051,Livingston,TN,380,Nashville,TN
38578,44016,Crossville,TN,380,Nashville,TN
38579,44083,Sparta,TN,380,Nashville,TN
38580,44051,Livingston,TN,380,Nashville,TN
38581,44058,McMinnville,TN,380,Nashville,TN
38582,44013,Cookeville,TN,380,Nashville,TN
38583,44083,Sparta,TN,380,Nashville,TN
38585,44058,McMinnville,TN,380,Nashville,TN
38587,44083,Sparta,TN,380,Nashville,TN
38588,44027,Gainesboro,TN,380,Nashville,TN
38589,44051,Livingston,TN,380,Nashville,TN
38601,25063,Oxford,MS,261,Oxford,MS
38602,44059,Memphis,TN,379,Memphis,TN
38603,44059,Memphis,TN,379,Memphis,TN
38606,25004,Batesville,MS,261,Oxford,MS
38609,25052,Marks,MS,379,Memphis,TN
38610,25075,Ripley,MS,379,Memphis,TN
38611,44059,Memphis,TN,379,Memphis,TN
38614,25017,Clarksdale,MS,379,Memphis,TN
38617,25017,Clarksdale,MS,379,Memphis,TN
38618,44059,Memphis,TN,379,Memphis,TN
38619,44059,Memphis,TN,379,Memphis,TN
38620,25063,Oxford,MS,261,Oxford,MS
38621,44059,Memphis,TN,379,Memphis,TN
38622,25017,Clarksdale,MS,379,Memphis,TN
38623,44059,Memphis,TN,379,Memphis,TN
38625,25060,New Albany,MS,262,Tupelo,MS
38626,44059,Memphis,TN,379,Memphis,TN
38627,25060,New Albany,MS,262,Tupelo,MS
38628,44059,Memphis,TN,379,Memphis,TN
38629,25075,Ripley,MS,379,Memphis,TN
38630,25017,Clarksdale,MS,379,Memphis,TN
38631,25017,Clarksdale,MS,379,Memphis,TN
38632,44059,Memphis,TN,379,Memphis,TN
38633,25060,New Albany,MS,262,Tupelo,MS
38634,44059,Memphis,TN,379,Memphis,TN
38635,44059,Memphis,TN,379,Memphis,TN
38637,44059,Memphis,TN,379,Memphis,TN
38638,44059,Memphis,TN,379,Memphis,TN
38639,25017,Clarksdale,MS,379,Memphis,TN
38641,44059,Memphis,TN,379,Memphis,TN
38642,44059,Memphis,TN,379,Memphis,TN
38643,25017,Clarksdale,MS,379,Memphis,TN
38644,25017,Clarksdale,MS,379,Memphis,TN
38645,25017,Clarksdale,MS,379,Memphis,TN
38646,25052,Marks,MS,379,Memphis,TN
38647,44059,Memphis,TN,379,Memphis,TN
38649,44059,Memphis,TN,379,Memphis,TN
38650,25060,New Albany,MS,262,Tupelo,MS
38651,44059,Memphis,TN,379,Memphis,TN
38652,25060,New Albany,MS,262,Tupelo,MS
38654,44059,Memphis,TN,379,Memphis,TN
38655,25063,Oxford,MS,261,Oxford,MS
38658,25063,Oxford,MS,261,Oxford,MS
38659,25060,New Albany,MS,262,Tupelo,MS
38661,44059,Memphis,TN,379,Memphis,TN
38663,25075,Ripley,MS,379,Memphis,TN
38664,44059,Memphis,TN,379,Memphis,TN
38665,44059,Memphis,TN,379,Memphis,TN
38666,25004,Batesville,MS,261,Oxford,MS
38668,44059,Memphis,TN,379,Memphis,TN
38669,25017,Clarksdale,MS,379,Memphis,TN
38670,44059,Memphis,TN,379,Memphis,TN
38671,44059,Memphis,TN,379,Memphis,TN
38672,44059,Memphis,TN,379,Memphis,TN
38673,25063,Oxford,MS,261,Oxford,MS
38674,25075,Ripley,MS,379,Memphis,TN
38675,25063,Oxford,MS,261,Oxford,MS
38676,44059,Memphis,TN,379,Memphis,TN
38677,25063,Oxford,MS,261,Oxford,MS
38679,44059,Memphis,TN,379,Memphis,TN
38680,44059,Memphis,TN,379,Memphis,TN
38683,25075,Ripley,MS,379,Memphis,TN
38685,25063,Oxford,MS,261,Oxford,MS
38686,44059,Memphis,TN,379,Memphis,TN
38701,25029,Greenville,MS,379,Memphis,TN
38702,25029,Greenville,MS,379,Memphis,TN
38703,25029,Greenville,MS,379,Memphis,TN
38704,25029,Greenville,MS,379,Memphis,TN
38720,25017,Clarksdale,MS,379,Memphis,TN
38721,25076,Rolling Fork,MS,259,Jackson,MS
38722,25029,Greenville,MS,379,Memphis,TN
38723,25029,Greenville,MS,379,Memphis,TN
38725,25029,Greenville,MS,379,Memphis,TN
38726,25018,Cleveland,MS,379,Memphis,TN
38730,25018,Cleveland,MS,379,Memphis,TN
38731,25029,Greenville,MS,379,Memphis,TN
38732,25018,Cleveland,MS,379,Memphis,TN
38733,25018,Cleveland,MS,379,Memphis,TN
38736,25037,Indianola,MS,259,Jackson,MS
38737,25077,Ruleville,MS,259,Jackson,MS
38738,25077,Ruleville,MS,259,Jackson,MS
38739,25017,Clarksdale,MS,379,Memphis,TN
38740,25018,Cleveland,MS,379,Memphis,TN
38744,25029,Greenville,MS,379,Memphis,TN
38745,25076,Rolling Fork,MS,259,Jackson,MS
38746,25018,Cleveland,MS,379,Memphis,TN
38748,25029,Greenville,MS,379,Memphis,TN
38749,25037,Indianola,MS,259,Jackson,MS
38751,25037,Indianola,MS,259,Jackson,MS
38753,25037,Indianola,MS,259,Jackson,MS
38754,25007,Belzoni,MS,259,Jackson,MS
38756,25029,Greenville,MS,379,Memphis,TN
38759,25018,Cleveland,MS,379,Memphis,TN
38760,25029,Greenville,MS,379,Memphis,TN
38761,25037,Indianola,MS,259,Jackson,MS
38762,25018,Cleveland,MS,379,Memphis,TN
38764,25018,Cleveland,MS,379,Memphis,TN
38765,25076,Rolling Fork,MS,259,Jackson,MS
38767,25017,Clarksdale,MS,379,Memphis,TN
38768,25077,Ruleville,MS,259,Jackson,MS
38769,25018,Cleveland,MS,379,Memphis,TN
38771,25077,Ruleville,MS,259,Jackson,MS
38772,25029,Greenville,MS,379,Memphis,TN
38773,25018,Cleveland,MS,379,Memphis,TN
38774,25018,Cleveland,MS,379,Memphis,TN
38776,25029,Greenville,MS,379,Memphis,TN
38778,25037,Indianola,MS,259,Jackson,MS
38780,25029,Greenville,MS,379,Memphis,TN
38781,25018,Cleveland,MS,379,Memphis,TN
38782,25029,Greenville,MS,379,Memphis,TN
38801,25084,Tupelo,MS,262,Tupelo,MS
38802,25084,Tupelo,MS,262,Tupelo,MS
38803,25084,Tupelo,MS,262,Tupelo,MS
38804,25084,Tupelo,MS,262,Tupelo,MS
38820,25084,Tupelo,MS,262,Tupelo,MS
38821,25003,Amory,MS,262,Tupelo,MS
38824,25084,Tupelo,MS,262,Tupelo,MS
38825,25003,Amory,MS,262,Tupelo,MS
38826,25084,Tupelo,MS,262,Tupelo,MS
38827,25084,Tupelo,MS,262,Tupelo,MS
38828,25084,Tupelo,MS,262,Tupelo,MS
38829,25009,Booneville,MS,262,Tupelo,MS
38833,25038,Iuka,MS,1,Birmingham,AL
38834,25022,Corinth,MS,379,Memphis,TN
38835,25022,Corinth,MS,379,Memphis,TN
38838,25084,Tupelo,MS,262,Tupelo,MS
38839,25012,Calhoun City,MS,261,Oxford,MS
38841,25084,Tupelo,MS,262,Tupelo,MS
38843,25084,Tupelo,MS,262,Tupelo,MS
38844,25003,Amory,MS,262,Tupelo,MS
38846,25022,Corinth,MS,379,Memphis,TN
38847,25084,Tupelo,MS,262,Tupelo,MS
38848,25003,Amory,MS,262,Tupelo,MS
38849,25084,Tupelo,MS,262,Tupelo,MS
38850,25084,Tupelo,MS,262,Tupelo,MS
38851,25036,Houston,MS,261,Oxford,MS
38852,25038,Iuka,MS,1,Birmingham,AL
38855,25084,Tupelo,MS,262,Tupelo,MS
38856,25084,Tupelo,MS,262,Tupelo,MS
38857,25084,Tupelo,MS,262,Tupelo,MS
38858,25084,Tupelo,MS,262,Tupelo,MS
38859,25084,Tupelo,MS,262,Tupelo,MS
38860,25084,Tupelo,MS,262,Tupelo,MS
38862,25084,Tupelo,MS,262,Tupelo,MS
38863,25084,Tupelo,MS,262,Tupelo,MS
38864,25084,Tupelo,MS,262,Tupelo,MS
38865,25022,Corinth,MS,379,Memphis,TN
38866,25084,Tupelo,MS,262,Tupelo,MS
38868,25084,Tupelo,MS,262,Tupelo,MS
38869,25084,Tupelo,MS,262,Tupelo,MS
38870,25003,Amory,MS,262,Tupelo,MS
38871,25084,Tupelo,MS,262,Tupelo,MS
38873,25038,Iuka,MS,1,Birmingham,AL
38874,25084,Tupelo,MS,262,Tupelo,MS
38875,25036,Houston,MS,261,Oxford,MS
38876,25084,Tupelo,MS,262,Tupelo,MS
38877,25036,Houston,MS,261,Oxford,MS
38878,25036,Houston,MS,261,Oxford,MS
38879,25084,Tupelo,MS,262,Tupelo,MS
38880,25084,Tupelo,MS,262,Tupelo,MS
38901,25031,Grenada,MS,261,Oxford,MS
38902,25031,Grenada,MS,261,Oxford,MS
38913,25063,Oxford,MS,261,Oxford,MS
38914,25012,Calhoun City,MS,261,Oxford,MS
38915,25063,Oxford,MS,261,Oxford,MS
38916,25012,Calhoun City,MS,261,Oxford,MS
38917,25030,Greenwood,MS,259,Jackson,MS
38920,25031,Grenada,MS,261,Oxford,MS
38921,25016,Charleston,MS,261,Oxford,MS
38922,25031,Grenada,MS,261,Oxford,MS
38923,25030,Greenwood,MS,259,Jackson,MS
38924,25030,Greenwood,MS,259,Jackson,MS
38925,25031,Grenada,MS,261,Oxford,MS
38926,25031,Grenada,MS,261,Oxford,MS
38927,25063,Oxford,MS,261,Oxford,MS
38928,25016,Charleston,MS,261,Oxford,MS
38929,25031,Grenada,MS,261,Oxford,MS
38930,25030,Greenwood,MS,259,Jackson,MS
38935,25030,Greenwood,MS,259,Jackson,MS
38940,25031,Grenada,MS,261,Oxford,MS
38941,25030,Greenwood,MS,259,Jackson,MS
38943,25030,Greenwood,MS,259,Jackson,MS
38944,25030,Greenwood,MS,259,Jackson,MS
38945,25030,Greenwood,MS,259,Jackson,MS
38946,25030,Greenwood,MS,259,Jackson,MS
38947,25030,Greenwood,MS,259,Jackson,MS
38948,25063,Oxford,MS,261,Oxford,MS
38949,25063,Oxford,MS,261,Oxford,MS
38950,25030,Greenwood,MS,259,Jackson,MS
38951,25063,Oxford,MS,261,Oxford,MS
38952,25030,Greenwood,MS,259,Jackson,MS
38953,25031,Grenada,MS,261,Oxford,MS
38954,25030,Greenwood,MS,259,Jackson,MS
38955,25012,Calhoun City,MS,261,Oxford,MS
38957,25017,Clarksdale,MS,379,Memphis,TN
38958,25016,Charleston,MS,261,Oxford,MS
38959,25030,Greenwood,MS,259,Jackson,MS
38960,25031,Grenada,MS,261,Oxford,MS
38961,25031,Grenada,MS,261,Oxford,MS
38962,25016,Charleston,MS,261,Oxford,MS
38963,25017,Clarksdale,MS,379,Memphis,TN
38964,25017,Clarksdale,MS,379,Memphis,TN
38965,25063,Oxford,MS,261,Oxford,MS
38966,25017,Clarksdale,MS,379,Memphis,TN
38967,25093,Winona,MS,259,Jackson,MS
39038,25007,Belzoni,MS,259,Jackson,MS
39039,25039,Jackson,MS,259,Jackson,MS
39040,25039,Jackson,MS,259,Jackson,MS
39041,25039,Jackson,MS,259,Jackson,MS
39042,25039,Jackson,MS,259,Jackson,MS
39043,25039,Jackson,MS,259,Jackson,MS
39044,25039,Jackson,MS,259,Jackson,MS
39045,25039,Jackson,MS,259,Jackson,MS
39046,25039,Jackson,MS,259,Jackson,MS
39047,25039,Jackson,MS,259,Jackson,MS
39051,25014,Carthage,MS,259,Jackson,MS
39054,25076,Rolling Fork,MS,259,Jackson,MS
39056,25039,Jackson,MS,259,Jackson,MS
39057,25056,Meridian,MS,260,Meridian,MS
39058,25039,Jackson,MS,259,Jackson,MS
39059,25039,Jackson,MS,259,Jackson,MS
39060,25039,Jackson,MS,259,Jackson,MS
39061,25076,Rolling Fork,MS,259,Jackson,MS
39062,25055,Mendenhall,MS,259,Jackson,MS
39063,25039,Jackson,MS,259,Jackson,MS
39066,25039,Jackson,MS,259,Jackson,MS
39067,25041,Kosciusko,MS,259,Jackson,MS
